"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1253044514115268610","https://twitter.com/MetroSpeedy/status/1253044514115268610","#OneIntitiative #joinus #COVID19 #getinvolved #sharethis #firstresponders #donatenow

@FieldsChicken https://t.co/T1psYYBZch","2020-04-22 19:34 +0000","138.0","4.0","0.028985507246376812","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1253043298551369732","https://twitter.com/MetroSpeedy/status/1253043298551369732","#OneIntitiative #joinus #COVID19 #getinvolved #sharethis #firstresponders #donatenow

@FieldsChicken https://t.co/ev1fx0pFT2","2020-04-22 19:29 +0000","117.0","3.0","0.02564102564102564","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
